plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20170618t175130-A,37.850553,-121.112993,2017-06-18T17:51:30+00,Livestock (4B),CH4,mf,"[-121.1166166478396, 37.84771179972994, -121.10856777003866, 37.85403940302042]",ang,2023-05-14 20:21:18.072497+00:00,,,,,84.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t182621-H,37.756446,-121.657357,2017-06-18T18:26:21+00,Solid Waste (6A),CH4,mf,"[-121.66124665816163, 37.75334771597692, -121.65356856043049, 37.7594181840848]",ang,2023-05-14 20:21:18.054985+00:00,,,,,579.0,92.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t182621-N,37.759303,-121.728673,2017-06-18T18:26:21+00,Solid Waste (6A),CH4,mf,"[-121.7321304198226, 37.756295035090474, -121.72445190686079, 37.762365589624956]",ang,2023-05-14 20:21:18.055104+00:00,,,,,164.0,45.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t183142-A,37.74877309,-121.654783,2017-06-18T18:31:42+00,Solid Waste (6A),CH4,mf,"[-121.65952129797894, 37.74552432565609, -121.64799127852172, 37.754640981621854]",ang,2023-05-14 20:23:19.272296+00:00,,,,,171.0,143.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t183142-B,37.753073,-121.654641,2017-06-18T18:31:42+00,Solid Waste (6A),CH4,mf,"[-121.65936840637569, 37.74624783315251, -121.6488961364776, 37.75452810434525]",ang,2023-05-14 20:23:19.272546+00:00,,,,,1160.0,302.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t183142-E,37.753039,-121.648198,2017-06-18T18:31:42+00,Solid Waste (6A),CH4,mf,"[-121.65280785025277, 37.749188917673976, -121.64483899978423, 37.7554896054551]",ang,2023-05-14 20:23:19.272413+00:00,,,,,304.0,293.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t183142-G,37.749203,-121.650146,2017-06-18T18:31:42+00,Solid Waste (6A),CH4,mf,"[-121.65398774518364, 37.74621284552655, -121.64605438682729, 37.75251360269057]",ang,2023-05-14 20:23:19.272355+00:00,,,,,45.0,25.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t184938-A,37.502727,-122.409314,2017-06-18T18:49:38+00,Solid Waste (6A),CH4,mf,"[-122.41780192886395, 37.49582078074233, -122.39773813468433, 37.51173765308639]",ang,2023-05-14 20:23:24.208078+00:00,,,,,969.0,601.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t184938-B,37.498386,-122.407651,2017-06-18T18:49:38+00,Solid Waste (6A),CH4,mf,"[-122.4174212871477, 37.49591804084784, -122.39872277453338, 37.510751905615514]",ang,2023-05-14 20:23:24.207921+00:00,,,,,912.0,279.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t184938-C,37.499661,-122.409307,2017-06-18T18:49:38+00,Solid Waste (6A),CH4,mf,"[-122.41780192886395, 37.49582078074233, -122.39773813468433, 37.51173765308639]",ang,2023-05-14 20:23:24.207842+00:00,,,,,581.0,338.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t184938-D,37.500635,-122.411883,2017-06-18T18:49:38+00,Solid Waste (6A),CH4,mf,"[-122.41541293674481, 37.49786128929333, -122.40823854409098, 37.503527879869665]",ang,2023-05-14 20:23:24.208000+00:00,,,,,404.0,136.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t192841-C,37.461392,-121.942007,2017-06-18T19:28:41+00,Solid Waste (6A),CH4,mf,"[-121.9492156258769, 37.45637922757446, -121.93885797377766, 37.464600851526164]",ang,2023-05-14 20:23:24.223178+00:00,,,,,379.0,325.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t193403-A,37.458245,-121.941261,2017-06-18T19:34:03+00,Solid Waste (6A),CH4,mf,"[-121.95067187014271, 37.44804276010231, -121.92303981565509, 37.4699470948282]",ang,2023-05-14 20:21:18.067543+00:00,,,,,529.0,220.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t193403-C,37.460003,-121.946178,2017-06-18T19:34:03+00,Solid Waste (6A),CH4,mf,"[-121.95046961104356, 37.44925847123223, -121.92511839293884, 37.469381896765036]",ang,2023-05-14 20:23:19.257782+00:00,,,,,359.0,141.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t193403-D,37.460369,-121.942912,2017-06-18T19:34:03+00,Solid Waste (6A),CH4,mf,"[-121.95067187014271, 37.44804276010231, -121.92303981565509, 37.4699470948282]",ang,2023-05-14 20:23:19.257977+00:00,,,,,625.0,259.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t193403-F,37.458245,-121.941261,2017-06-18T19:34:03+00,Solid Waste (6A),CH4,mf,"[-121.95067187014271, 37.44804276010231, -121.92303981565509, 37.4699470948282]",ang,2023-05-14 20:23:19.257842+00:00,,,,,597.0,206.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t193403-G,37.459719,-121.937066,2017-06-18T19:34:03+00,Solid Waste (6A),CH4,mf,"[-121.95067187014271, 37.44804276010231, -121.92303981565509, 37.4699470948282]",ang,2023-05-14 20:23:19.257722+00:00,,,,,2176.0,972.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t193955-A,37.431179,-121.948612,2017-06-18T19:39:55+00,Waste Water (6B),CH4,mf,"[-121.95165979635172, 37.42749932126753, -121.94324991254668, 37.434207185164816]",ang,2023-05-14 20:23:24.223038+00:00,,,,,392.0,159.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t194516-A,37.431179,-121.948612,2017-06-18T19:45:16+00,Waste Water (6B),CH4,mf,"[-121.951230031273, 37.42726367851183, -121.94282026486556, 37.43394179072225]",ang,2023-05-14 20:23:19.263597+00:00,,,,,404.0,224.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t194516-B,37.459809,-121.944902,2017-06-18T19:45:16+00,Solid Waste (6A),CH4,mf,"[-121.9490923204123, 37.451764450417244, -121.93050879327937, 37.4664861397037]",ang,2023-05-14 20:23:19.263655+00:00,,,,,128.0,76.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t194516-C,37.460369,-121.942912,2017-06-18T19:45:16+00,Solid Waste (6A),CH4,mf,"[-121.9490923204123, 37.451764450417244, -121.93050879327937, 37.4664861397037]",ang,2023-05-14 20:23:19.263422+00:00,,,,,296.0,183.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t194516-E,37.458245,-121.941261,2017-06-18T19:45:16+00,Solid Waste (6A),CH4,mf,"[-121.94954579549258, 37.451324069046166, -121.92991549934852, 37.46687667586859]",ang,2023-05-14 20:23:19.263540+00:00,,,,,861.0,451.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t194516-F,37.459719,-121.937066,2017-06-18T19:45:16+00,Solid Waste (6A),CH4,mf,"[-121.94954579549258, 37.451324069046166, -121.92991549934852, 37.46687667586859]",ang,2023-05-14 20:23:19.263480+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t200113-A,37.185268,-121.66388,2017-06-18T20:01:13+00,Solid Waste (6A),CH4,mf,"[-121.66738950122232, 37.18291783049493, -121.6595151915582, 37.18921899237984]",ang,2023-05-14 20:21:18.079541+00:00,,,,,196.0,111.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t200113-E,37.186083,-121.668055,2017-06-18T20:01:13+00,Solid Waste (6A),CH4,mf,"[-121.67206718860396, 37.18302626070294, -121.66419285982978, 37.18932742883452]",ang,2023-05-14 20:21:18.079359+00:00,,,,,40.0,21.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t201101-C,37.185268,-121.66388,2017-06-18T20:11:01+00,Solid Waste (6A),CH4,mf,"[-121.66861656818588, 37.1818674770421, -121.66067228665005, 37.188196589502965]",ang,2023-05-14 20:23:24.226151+00:00,,,,,20.0,13.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t201101-E,37.186083,-121.668055,2017-06-18T20:11:01+00,Solid Waste (6A),CH4,mf,"[-121.67153425290536, 37.18276644094032, -121.66358987261854, 37.18909555674034]",ang,2023-05-14 20:23:24.226351+00:00,,,,,66.0,33.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t223820-A,37.073418,-120.39228,2017-06-18T22:38:20+00,Livestock (4B),CH4,mf,"[-120.39621388780273, 37.07094107690846, -120.38821478494276, 37.077351078981486]",ang,2023-05-14 20:21:18.057696+00:00,,,,,42.0,18.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t230731-A,37.058513,-120.491404,2017-06-18T23:07:31+00,Livestock (4B),CH4,mf,"[-120.49513961783842, 37.05537944249454, -120.48710686142824, 37.06176187098478]",ang,2023-05-14 20:21:18.073681+00:00,,,,,294.0,125.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t235257-A,36.045093,-119.456122,2017-06-18T23:52:57+00,Livestock (4B),CH4,mf,"[-119.45768668302408, 36.0427109089449, -119.4523865718568, 36.047015226895645]",ang,2023-05-14 20:21:18.056736+00:00,,,,,462.0,162.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170618t235257-B,36.10245,-119.373447,2017-06-18T23:52:57+00,Livestock (4B),CH4,mf,"[-119.3755952863769, 36.10071393468319, -119.37019759662459, 36.105075052727955]",ang,2023-05-14 20:21:18.056860+00:00,,,,,244.0,36.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170619t003208-A,34.447442,-118.58673,2017-06-19T00:32:08+00,Oil & Gas (1B2),CH4,mf,"[-118.58845677841407, 34.44519716970421, -118.58229416004187, 34.450279126650564]",ang,2023-05-14 20:23:24.238131+00:00,,,,,844.0,281.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170619t003457-A,34.45079973,-118.599171,2017-06-19T00:34:57+00,Oil & Gas (1B2),CH4,mf,"[-118.60188069835448, 34.44826674814793, -118.59541457167434, 34.45357540160313]",ang,2023-05-14 20:21:18.061521+00:00,,,,,512.0,177.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t161814-A,35.201312,-119.052763,2017-06-20T16:18:14+00,Livestock (4B),CH4,mf,"[-119.05530480686403, 35.19892975483918, -119.04996639691106, 35.20329194963308]",ang,2023-05-14 20:23:24.225667+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t162400-A,35.186715,-119.103241,2017-06-20T16:24:00+00,Livestock (4B),CH4,mf,"[-119.10973988372814, 35.18235920922552, -119.10151456770467, 35.18906278317199]",ang,2023-05-14 20:21:18.072200+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t162400-B,35.18741,-119.113516,2017-06-20T16:24:00+00,Livestock (4B),CH4,mf,"[-119.11632174538698, 35.1849736017021, -119.11105371622365, 35.18927902704789]",ang,2023-05-14 20:21:18.072149+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t163015-A,35.18741,-119.113516,2017-06-20T16:30:15+00,Livestock (4B),CH4,mf,"[-119.11590924199716, 35.18506472792595, -119.11057188804902, 35.18942680423108]",ang,2023-05-14 20:21:18.064472+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t163015-B,35.187087,-119.117954,2017-06-20T16:30:15+00,Livestock (4B),CH4,mf,"[-119.12052024223033, 35.18505955907207, -119.11525233577245, 35.18936487958402]",ang,2023-05-14 20:21:18.064591+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t163015-E,35.21433,-119.207404,2017-06-20T16:30:15+00,Livestock (4B),CH4,mf,"[-119.2143154093773, 35.212444147687286, -119.20899969759681, 35.21680595444729]",ang,2023-05-14 20:21:18.064418+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t163015-F,35.215095,-119.212564,2017-06-20T16:30:15+00,Livestock (4B),CH4,mf,"[-119.21522486139668, 35.21284308760044, -119.20997846367518, 35.21714824535357]",ang,2023-05-14 20:21:18.064525+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t163615-A,35.177648,-119.124897,2017-06-20T16:36:15+00,Livestock (4B),CH4,mf,"[-119.12849100513768, 35.1751411920385, -119.12320059551128, 35.17944654832275]",ang,2023-05-14 20:23:24.214251+00:00,,,,,82.0,75.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-B,35.268488,-119.382265,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.38466557273976, 35.26681718655152, -119.38008686333568, 35.27055548887361]",ang,2023-05-14 20:21:18.067896+00:00,,,,,75.0,63.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-C,35.26743,-119.408629,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.4112093972349, 35.26588566268164, -119.4066505253588, 35.269607811756586]",ang,2023-05-14 20:21:18.068391+00:00,,,,,77.0,55.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-D,35.278664,-119.456848,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.45906433126241, 35.276865835115935, -119.4544851911718, 35.28060402529856]",ang,2023-05-14 20:21:18.068175+00:00,,,,,47.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-E,35.28243464,-119.4735025,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.47583133669856, 35.28100252026433, -119.47127183100066, 35.284724492110094]",ang,2023-05-14 20:21:18.067843+00:00,,,,,29.0,21.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-F,35.27901912,-119.4760295,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.4783873629758, 35.27724991268316, -119.47386772026192, 35.28093951567168]",ang,2023-05-14 20:21:18.067789+00:00,,,,,50.0,36.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-I,35.289351,-119.514675,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.51705392919045, 35.28751871990805, -119.51249416252091, 35.2912567869658]",ang,2023-05-14 20:21:18.068069+00:00,,,,,49.0,34.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-L,35.29517,-119.528032,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.5305509565822, 35.293289011678915, -119.52603060625194, 35.29697846134406]",ang,2023-05-14 20:21:18.068016+00:00,,,,,36.0,26.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-M,35.296736,-119.53744,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.53982531770906, 35.294912940579096, -119.5352453696738, 35.298634775452506]",ang,2023-05-14 20:21:18.068338+00:00,,,,,97.0,68.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-N,35.30059,-119.543821,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.54606338820678, 35.29879003360357, -119.54144353106523, 35.30256044121418]",ang,2023-05-14 20:21:18.068229+00:00,,,,,59.0,41.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-O,35.305499,-119.565424,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.5680491898738, 35.30372821375015, -119.56346881976748, 35.307449986141464]",ang,2023-05-14 20:21:18.068123+00:00,,,,,106.0,76.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-Q,35.28157118,-119.4808156,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.48448341709347, 35.2805499288418, -119.47913098607192, 35.28493536279497]",ang,2023-05-14 20:21:18.068513+00:00,,,,,43.0,32.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164237-R,35.2806449,-119.4783614,2017-06-20T16:42:37+00,Oil & Gas (1B2),CH4,mf,"[-119.48075303107753, 35.27890561092663, -119.47621352935873, 35.282611349648214]",ang,2023-05-14 20:21:18.068284+00:00,,,,,27.0,22.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164926-A,35.28157118,-119.4808156,2017-06-20T16:49:26+00,Oil & Gas (1B2),CH4,mf,"[-119.48362481611427, 35.280655287260394, -119.47904552511888, 35.284393425705154]",ang,2023-05-14 20:23:19.266772+00:00,,,,,65.0,49.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164926-B,35.2806449,-119.4783614,2017-06-20T16:49:26+00,Oil & Gas (1B2),CH4,mf,"[-119.48158138166775, 35.27921975064148, -119.47706163781076, 35.28290934645079]",ang,2023-05-14 20:23:19.266713+00:00,,,,,24.0,17.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t164926-C,35.28243464,-119.4735025,2017-06-20T16:49:26+00,Oil & Gas (1B2),CH4,mf,"[-119.47578862718102, 35.28065347354182, -119.47122914087933, 35.28437544559981]",ang,2023-05-14 20:23:19.266829+00:00,,,,,132.0,94.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t165600-B,35.28243464,-119.4735025,2017-06-20T16:56:00+00,Oil & Gas (1B2),CH4,mf,"[-119.47622784198936, 35.28063460240955, -119.47170800645426, 35.284324208592764]",ang,2023-05-14 20:21:18.075789+00:00,,,,,44.0,37.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t165600-D,35.2806449,-119.4783614,2017-06-20T16:56:00+00,Oil & Gas (1B2),CH4,mf,"[-119.48204626837266, 35.27871449895756, -119.47752660365771, 35.28242023506556]",ang,2023-05-14 20:21:18.075890+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t165600-F,35.282436,-119.506192,2017-06-20T16:56:00+00,Oil & Gas (1B2),CH4,mf,"[-119.50815573224438, 35.28091956608417, -119.50357648863232, 35.28464147182639]",ang,2023-05-14 20:21:18.076125+00:00,,,,,27.0,20.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t165600-G,35.286408,-119.510296,2017-06-20T16:56:00+00,Oil & Gas (1B2),CH4,mf,"[-119.51287914137849, 35.284569764287546, -119.50831957977017, 35.288291617796716]",ang,2023-05-14 20:21:18.076009+00:00,,,,,30.0,21.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t165600-H,35.28157118,-119.4808156,2017-06-20T16:56:00+00,Oil & Gas (1B2),CH4,mf,"[-119.48530597408875, 35.28008624087425, -119.48027071337813, 35.284196613130334]",ang,2023-05-14 20:21:18.075839+00:00,,,,,47.0,38.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t170002-A,35.279335,-119.437311,2017-06-20T17:00:02+00,Oil & Gas (1B2),CH4,mf,"[-119.43964147230751, 35.277518649665616, -119.4351019457323, 35.281224472143485]",ang,2023-05-14 20:21:18.058362+00:00,,,,,47.0,22.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t173640-A,36.79266603,-120.2527614,2017-06-20T17:36:40+00,Oil & Gas (1B2),CH4,mf,"[-120.255450213709, 36.79041658304527, -120.25002808855129, 36.79477754700696]",ang,2023-05-14 20:23:24.213625+00:00,,,,,35.0,11.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t174426-A,36.79266603,-120.2527614,2017-06-20T17:44:26+00,Oil & Gas (1B2),CH4,mf,"[-120.25523948913217, 36.79023432901561, -120.24981732010203, 36.794576460342455]",ang,2023-05-14 20:23:19.258984+00:00,,,,,41.0,7.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t181804-A,37.995418,-121.478035,2017-06-20T18:18:04+00,Oil & Gas (1B2),CH4,mf,"[-121.48150349088019, 37.99261031943278, -121.47447870683224, 37.998121994055495]",ang,2023-05-14 20:23:19.265346+00:00,,,,,93.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t182524-A,37.98643116,-121.4737459,2017-06-20T18:25:24+00,Oil & Gas (1B2),CH4,mf,"[-121.47662684846483, 37.984169340102035, -121.47090364918114, 37.98866033389318]",ang,2023-05-14 20:23:24.213162+00:00,,,,,57.0,16.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t183038-A,37.995418,-121.478035,2017-06-20T18:30:38+00,Oil & Gas (1B2),CH4,mf,"[-121.48018380364938, 37.99317731660161, -121.47445984209956, 37.99768814075137]",ang,2023-05-14 20:23:24.212070+00:00,,,,,97.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t193453-A,37.761412,-121.726523,2017-06-20T19:34:53+00,Solid Waste (6A),CH4,mf,"[-121.73033881723815, 37.759489662957684, -121.7226598962177, 37.765587257308994]",ang,2023-05-14 20:23:24.225965+00:00,,,,,105.0,33.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t193453-B,37.761967,-121.730355,2017-06-20T19:34:53+00,Solid Waste (6A),CH4,mf,"[-121.73351749754463, 37.75882089178375, -121.72583864054073, 37.764918490433125]",ang,2023-05-14 20:23:24.226021+00:00,,,,,122.0,38.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t194520-F,37.761412,-121.726523,2017-06-20T19:45:20+00,Solid Waste (6A),CH4,mf,"[-121.72973253339232, 37.759243513858415, -121.72205372049305, 37.76531406353993]",ang,2023-05-14 20:23:24.222618+00:00,,,,,183.0,63.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t221828-B,38.16911,-122.565631,2017-06-20T22:18:28+00,Solid Waste (6A),CH4,mf,"[-122.57005848801717, 38.16568240636719, -122.56156433213678, 38.17236043643715]",ang,2023-05-14 20:23:24.229705+00:00,,,,,76.0,60.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t221828-C,38.166583,-122.562899,2017-06-20T22:18:28+00,Solid Waste (6A),CH4,mf,"[-122.56671988905151, 38.163290740462095, -122.55826376289018, 38.169939091388535]",ang,2023-05-14 20:23:24.229648+00:00,,,,,123.0,57.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t221828-D,38.163702,-122.562459,2017-06-20T22:18:28+00,Solid Waste (6A),CH4,mf,"[-122.56654827060663, 38.16046466075967, -122.55809246958978, 38.16711301377682]",ang,2023-05-14 20:23:24.229835+00:00,,,,,287.0,83.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t224217-A,37.431179,-121.948612,2017-06-20T22:42:17+00,Waste Water (6B),CH4,mf,"[-121.95194511317872, 37.42803815422576, -121.94445605395319, 37.433959027393115]",ang,2023-05-14 20:23:24.211723+00:00,,,,,64.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t224811-A,37.431179,-121.948612,2017-06-20T22:48:11+00,Waste Water (6B),CH4,mf,"[-121.95198748574674, 37.428204614235625, -121.94453117831188, 37.43412554964048]",ang,2023-05-14 20:21:18.064364+00:00,,,,,372.0,252.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170620t225336-B,37.431179,-121.948612,2017-06-20T22:53:36+00,Waste Water (6B),CH4,mf,"[-121.94991713255666, 37.4278335269062, -121.94252663719692, 37.43372831523756]",ang,2023-05-14 20:23:19.268212+00:00,,,,,267.0,108.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170828t205733-A,34.326885,-118.518891,2017-08-28T20:57:33+00,Solid Waste (6A),CH4,mf,"[-118.52312343421771, 34.32526505517323, -118.51341837524971, 34.33327959264777]",ang,2023-05-14 20:23:24.225611+00:00,,,,,674.0,266.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170828t205733-D,34.328155,-118.515938,2017-08-28T20:57:33+00,Solid Waste (6A),CH4,mf,"[-118.52259064570664, 34.325460328155636, -118.51358053135715, 34.33288119325323]",ang,2023-05-14 20:23:24.225555+00:00,,,,,101.0,49.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170828t205733-E,34.330173,-118.517469,2017-08-28T20:57:33+00,Solid Waste (6A),CH4,mf,"[-118.5194860376259, 34.32715611110044, -118.51407033029847, 34.3316284515006]",ang,2023-05-14 20:23:24.225499+00:00,,,,,1058.0,399.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170828t210241-A,34.326716,-118.517695,2017-08-28T21:02:41+00,Solid Waste (6A),CH4,mf,"[-118.52024482910414, 34.32430856874358, -118.5145831382585, 34.32898419758702]",ang,2023-05-14 20:23:24.235526+00:00,,,,,604.0,199.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170828t210241-B,34.324215,-118.509769,2017-08-28T21:02:41+00,Solid Waste (6A),CH4,mf,"[-118.51270798250899, 34.32222431056549, -118.50702142775413, 34.32694127686233]",ang,2023-05-14 20:23:24.235578+00:00,,,,,71.0,23.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170830t172351-A,34.312659,-118.550724,2017-08-30T17:23:51+00,Oil & Gas (1B2),CH4,mf,"[-118.55176257913303, 34.3117078103366, -118.54952792599356, 34.313561671207154]",ang,2023-05-14 20:23:24.219433+00:00,,,,,246.0,142.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170830t183447-A,34.086658,-117.22064,2017-08-30T18:34:47+00,Solid Waste (6A),CH4,mf,"[-117.22393879236516, 34.08362279551977, -117.21667040020525, 34.08966940613688]",ang,2023-05-14 20:23:19.269862+00:00,,,,,86.0,24.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170830t191500-A,33.76501898,-118.0992873,2017-08-30T19:15:00+00,Electricity Generation (1A1),CH4,mf,"[-118.10518668522985, 33.75814391173612, -118.09711588464515, 33.76485363714783]",ang,2023-05-14 20:21:18.063498+00:00,,,,,75.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
